date,net_inflow,cash_balance,pred_outflow,pred_inflow,daily_nonfood_sales,daily_food_sales,daily_total_sales,supplier_revenue_monthly,cogs_payment,pos_commission_rate,waste_rate,daily_salary,services,logistics,marketing,it,admin,other,insurance,taxes,rent,year,month,day,week_day,holiday,actual_holiday,weekend,oil_price,euribor,consumer_confidence,inflation_index,consumer_prices,fao,pandemic_uncertainty
2020-09-21,626132.3827381498,37216809.594358794,-49045507.188421965,64331928.89698368,123240.11,518201.55000000005,641441.6534085124,0.0,0.0,-5666.666212840498,-9642.604457521951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,21,0,0,0,0,41.43999862670898,-0.5032121212121213,99.87622,102.43333333333334,94.93333333333334,103.5048478270664,16.373145434782607
2020-09-22,586238.8626969552,37803048.45705575,-49048662.41516027,64463988.435253076,115388.26,485184.49,600572.7466157824,0.0,0.0,-5305.626425918068,-9028.257492909117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,22,1,0,0,0,41.720001220703125,-0.5038045454545457,99.867256,102.44,95.14,103.67873274921403,16.27876489130435
2020-09-23,663565.1722798297,38466613.62933558,-49049040.77508471,64479707.628297195,130608.55,549181.19,679789.7651056842,0.0,0.0,-6005.459538446424,-10219.133287408047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,23,2,0,0,0,41.77000045776367,-0.5043969696969699,99.858292,102.44666666666669,95.34666666666666,103.85261767136166,16.18438434782609
2020-09-24,680380.4694153075,39146994.09875089,-49050396.931481466,64536383.925921306,133918.66,563097.58,697016.2430983298,0.0,0.0,-6157.651349480595,-10478.122333541673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,24,3,0,0,0,41.93999862670898,-0.5049893939393941,99.849328,102.45333333333332,95.55333333333331,104.02650259350928,16.090003804347827
2020-09-25,856396.2679024452,40003390.36665334,-49054859.58128089,64723157.9929134,168564.12,708771.68,877335.7952626963,0.0,0.0,-7750.658822392581,-13188.86853785857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,25,4,0,0,0,41.91999816894531,-0.5055818181818185,99.840364,102.46,95.76,104.20038751565691,15.995623260869566
2020-09-26,740079.4314358272,40743469.79808916,-49062249.37675893,65032573.85983524,145669.87,612505.0800000001,758174.9646866401,0.0,0.0,-6697.963622029463,-11397.569628783414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,26,5,1,0,1,41.91999816894531,-0.5061742424242427,99.8314,102.46666666666668,95.96666666666668,104.37427243780456,15.901242717391304
2020-09-27,701618.5072296435,41445088.30531881,-49066364.12502396,65204803.84737114,138099.97,580673.72,718773.6775980633,0.0,0.0,-6349.888328436972,-10805.282039982792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,27,6,1,0,1,41.91999816894531,-0.506766666666667,99.822436,102.47333333333331,96.17333333333332,104.5481573599522,15.806862173913045
2020-09-28,711317.585357672,42156405.890676476,-49069414.77981573,65332456.41437887,140009.4,588700.53,728709.9441718381,0.0,0.0,-6437.677171737973,-10954.681642428226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,28,0,0,0,0,42.43000030517578,-0.5073590909090913,99.813472,102.48,96.38,104.7220422820998,15.712481630434782
2020-09-29,688491.9251825851,42844897.815859064,-62572393.902654745,65469421.87063514,135516.96,569809.26,705326.2126309205,0.0,0.0,-6231.105395101128,-10603.182053234252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,29,1,0,0,0,41.02999877929688,-0.5079515151515155,99.804508,102.48666666666666,96.58666666666667,104.89592720424744,15.61810108695652
2020-09-30,-739978.9752949502,42104918.84056412,-61002566.94095437,65432471.39896665,143185.9,602053.0499999999,745238.9519313886,104000.0,0.0,-6583.717587565902,-11203.220055439402,-1571430.9895833335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,9,30,2,0,0,0,40.95000076293945,-0.5085439393939398,99.795544,102.49333333333334,96.79333333333334,105.06981212639506,15.52372054347826
2020-10-01,665179.8171487618,42770098.65771288,-61007150.168286085,65624331.56967728,130929.05,550515.12,681444.1719266135,0.0,0.0,-6020.138798061981,-10244.215979789751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,1,3,0,0,0,40.93000030517578,-0.509136363636364,99.78658,102.5,97.0,105.2436970485427,15.42934
2020-10-02,744038.3730116981,43514137.03072458,-62601337.12110409,66177844.73129264,146451.38,615779.57,762230.9429813443,0.0,0.0,-6733.848969751052,-11458.720999895071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,2,4,0,0,0,39.27000045776367,-0.5095144532886472,99.78064580645162,102.4967741935484,97.01290322580644,105.35477363427108,15.405118369565216
2020-10-03,668827.8534959998,44182964.88422058,-62598921.789880335,66076535.2547629,131647.79,553533.69,685181.4777576422,0.0,0.0,-6053.171588118043,-10300.452673524238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,3,5,1,0,1,39.27000045776367,-0.5098925429409304,99.77471161290325,102.49354838709678,97.02580645161292,105.46585021999942,15.380896739130437
2020-10-04,622739.4421996851,44805704.32642026,-65191863.532614365,66088980.169849016,122576.37,515389.84,637966.1839955178,0.0,0.0,-5636.059956898981,-9590.681838933697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,4,6,1,0,1,39.27000045776367,-0.5102706325932136,99.76877741935483,102.49032258064516,97.03870967741936,105.5769268057278,15.356675108695653
2020-10-05,116948.0748722338,44922652.401292495,-64712703.73494862,66082168.85180387,117303.2,493216.55,610519.7666176911,0.0,0.0,-5393.593974397581,-9178.097771059707,0.0,0.0,0.0,0.0,-75000.0,-59000.0,0.0,0.0,0.0,-345000.0,2020,10,5,0,0,0,0,41.290000915527344,-0.5106487222454968,99.76284322580644,102.48709677419356,97.0516129032258,105.68800339145616,15.33245347826087
2020-10-06,592670.0318848775,45515322.43317737,-64712919.08573831,66091072.96381668,116658.26,490503.33999999997,607161.6029067072,0.0,0.0,-5363.9336422930155,-9127.637379536709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,6,1,0,0,0,42.650001525878906,-0.51102681189778,99.75690903225806,102.48387096774194,97.06451612903226,105.79907997718452,15.308231847826088
2020-10-07,640023.8059484531,46155346.239125825,-65194743.07668327,66209242.12207222,125979.47,529693.8,655673.27380611,0.0,0.0,-5792.51483093229,-9856.953026724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,7,2,0,0,0,41.9900016784668,-0.5114049015500632,99.75097483870968,102.48064516129033,97.07741935483872,105.91015656291287,15.284010217391303
2020-10-08,647721.4778600684,46803067.71698589,-65191126.190201014,66057605.46290688,127494.98,536064.22,663559.1988810978,0.0,0.0,-5862.190392255562,-9975.53062877392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,8,3,0,0,0,43.34000015258789,-0.5117829912023464,99.7450406451613,102.47741935483872,97.09032258064516,106.02123314864126,15.25978858695652
2020-10-09,742291.3267847156,47545359.043770604,-65189229.20566799,65977995.844565,146110.11,614331.34,760441.4560087061,0.0,0.0,-6718.102170366386,-11432.027053624173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,9,4,0,0,0,42.84999847412109,-0.5121610808546296,99.7391064516129,102.47419354838708,97.10322580645162,106.1323097343696,15.23556695652174
2020-10-10,645963.9985936078,48191323.04236422,-65191451.40293598,66070954.38620038,127149.7,534609.13,661758.8154984415,0.0,0.0,-5846.3004417767315,-9948.516463056985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,10,5,1,0,1,42.84999847412109,-0.5125391705069128,99.73317225806451,102.47096774193548,97.11612903225809,106.24338632009798,15.211345326086956
2020-10-11,-981957.2219357606,47209365.82042845,-63582168.16970061,66080454.59067185,123526.58,519373.93,642900.5014803321,0.0,-1609512.9829473726,-5679.704381972796,-9665.036086747192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,11,6,1,0,1,42.84999847412109,-0.512917260159196,99.72723806451611,102.46774193548389,97.12903225806453,106.35446290582634,15.187123695652174
2020-10-12,625297.3988168411,47834663.21924529,-63941174.85406533,66038722.26132933,123082.37,517504.58,640586.9520237526,0.0,0.0,-5659.2728332462775,-9630.28037366521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,12,0,0,0,0,41.720001220703125,-0.5132953498114792,99.72130387096774,102.46451612903226,97.14193548387097,106.46553949155472,15.162902065217391
2020-10-13,604197.0163766207,48438860.235621914,-63940514.88504362,66010957.68402748,118929.31999999999,500041.35,618970.6626989373,0.0,0.0,-5468.310749911792,-9305.335572404787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,13,1,0,0,0,42.45000076293945,-0.5136734394637623,99.71536967741936,102.46129032258064,97.15483870967742,106.57661607728308,15.138680434782607
2020-10-14,637902.3727954673,49076762.608417384,-63938836.91249288,65940543.56341048,125564.16,527936.04,653500.2064272275,0.0,0.0,-5773.370429837265,-9824.463201922907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,14,2,0,0,0,43.31999969482422,-0.5140515291160456,99.70943548387096,102.45806451612904,97.16774193548387,106.68769266301145,15.114458804347828
2020-10-15,-288196.02214230155,48788566.58627508,-62986598.58966794,65897482.923512444,130508.1,548721.3099999999,679229.4237717598,0.0,0.0,-6000.684038702673,-10211.292647144846,0.0,-502202.79004474607,-223007.02494959676,-110000.0,0.0,0.0,-116003.65423387097,0.0,0.0,0.0,2020,10,15,3,0,0,0,43.15999984741211,-0.5144296187683287,99.70350129032258,102.45483870967742,97.18064516129031,106.7987692487398,15.090237173913044
2020-10-16,770347.185513846,49558913.771788925,-62983858.368496634,65782546.81309917,151635.25,637548.38,789183.6095636585,0.0,0.0,-6972.088665272422,-11864.335384540109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,16,4,0,0,0,42.93000030517578,-0.514807708420612,99.6975670967742,102.4516129032258,97.19354838709678,106.90984583446816,15.066015543478262
2020-10-17,647754.7521898638,50206668.52397879,-63958921.45164842,65848318.18558465,127504.46,536089.13,663593.597370187,0.0,0.0,-5862.564142763316,-9976.281037559982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,17,5,1,0,1,42.93000030517578,-0.5151857980728951,99.6916329032258,102.4483870967742,97.20645161290322,107.02092242019653,15.041793913043476
2020-10-18,620212.8819744365,50826881.40595323,-69231788.66937348,65858299.36640991,122083.41,513294.91,635378.3086794367,0.0,0.0,-5613.30161850474,-9552.125086495478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,18,6,1,0,1,42.93000030517578,-0.5155638877251784,99.68569870967742,102.4451612903226,97.21935483870968,107.1319990059249,15.017572282608697
2020-10-19,606524.927171964,51433406.3331252,-69231514.8715274,65846710.649881676,119389.35,501966.33,621355.6887636522,0.0,0.0,-5489.424913218303,-9341.33667847006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,19,0,0,0,0,42.619998931884766,-0.5159419773774615,99.67976451612904,102.44193548387098,97.23225806451612,107.24307559165328,14.993350652173913
2020-10-20,492235.4232455779,51925641.75637077,-69129048.19668156,65835562.95580075,117010.6,491963.42,608974.0338342902,0.0,0.0,-5380.045150428662,-9155.217250999203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102203.34818728443,0.0,2020,10,20,1,0,0,0,43.15999984741211,-0.5163200670297448,99.67383032258064,102.43870967741935,97.2451612903226,107.35415217738162,14.96912902173913
2020-10-21,639609.8978312043,52565251.65420197,-69127179.43213342,65757157.51162836,125902.51000000001,529347.2,655249.7221034421,0.0,0.0,-5788.8802217100265,-9850.944050527663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,21,2,0,0,0,41.72999954223633,-0.5166981566820279,99.66789612903226,102.43548387096774,97.25806451612904,107.46522876311,14.944907391304348
2020-10-22,668089.5631066816,53233341.217308655,-70497646.79684494,65699923.34280687,131508.86,552916.96,684425.8114956025,0.0,0.0,-6046.6478229925715,-10289.60056592833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,22,3,0,0,0,42.459999084472656,-0.517076246334311,99.66196193548387,102.43225806451612,97.2709677419355,107.57630534883836,14.920685760869564
2020-10-23,-15849691.842884757,37383649.3744239,-53909854.90789606,65602059.474772744,144831.1,608927.24,753758.3465777591,0.0,-16585459.0359594,-6659.183842136044,-11331.96966098154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,23,4,0,0,0,41.77000045776367,-0.5174543359865943,99.65602774193547,102.42903225806452,97.28387096774192,107.68738193456672,14.896464130434785
2020-10-24,159620.34966873453,37543269.72409263,-53424015.96061453,65665641.04187593,127354.28,535446.1,662800.3966882192,0.0,-487359.8984231567,-5855.610797517723,-9964.537798810272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,24,5,1,0,1,41.77000045776367,-0.5178324256388774,99.6500935483871,102.42580645161291,97.2967741935484,107.79845852029509,14.8722425
2020-10-25,707412.2716352907,38250681.99572793,-53422320.06643005,65594463.956263155,139250.34,585459.83,724710.1593276957,0.0,0.0,-6402.570491103173,-10895.317201301874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,25,6,1,0,1,41.77000045776367,-0.5182105152911607,99.6441593548387,102.42258064516128,97.30967741935484,107.90953510602344,14.848020869565218
2020-10-26,691407.2698598889,38942089.265587814,-53419923.51276002,65493941.15164348,136100.17,572213.65,708313.8347035464,0.0,0.0,-6257.722755768781,-10648.842087888577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,26,0,0,0,0,40.459999084472656,-0.5185886049434438,99.63822516129032,102.41935483870968,97.3225806451613,108.0206116917518,14.823799239130436
2020-10-27,683573.3919382417,39625662.65752605,-53420410.54335496,65514206.556777395,134558.45,565729.97,700288.4361982853,0.0,0.0,-6186.82914735399,-10528.215112689724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,27,1,0,0,0,41.20000076293945,-0.5189666945957271,99.63229096774194,102.41612903225808,97.33548387096776,108.13168827748018,14.799577608695651
2020-10-28,-1477337.0827003454,38148325.57482571,-51205397.63940303,65443009.935503624,144874.76,609101.37,753976.1293013878,0.0,-2213316.6686418466,-6661.151951810981,-11335.391408075715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,28,2,0,0,0,39.119998931884766,-0.5193447842480102,99.62635677419355,102.41290322580646,97.3483870967742,108.24276486320854,14.775355978260867
2020-10-29,796730.8514273667,38945056.42625307,-51203434.60822266,65360626.038691565,156833.82,659379.16,816212.9578385903,0.0,0.0,-7211.005121492147,-12271.101289731425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,29,3,0,0,0,37.650001525878906,-0.5197228739002935,99.62042258064515,102.40967741935484,97.36129032258064,108.3538414489369,14.751134347826088
2020-10-30,823035.9200746993,39768092.346327774,-51201470.45008981,65278189.89490449,162012.3,681149.01,843161.2966709728,0.0,0.0,-7449.095769234714,-12676.280827038883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,30,4,0,0,0,37.459999084472656,-0.5201009635525766,99.61448838709676,102.40645161290324,97.3741935483871,108.46491803466527,14.726912717391304
2020-10-31,-477896.6192922905,39290195.727035485,-56389989.48947177,65018072.92391732,194515.6,817800.22,1012315.8079286827,104000.0,0.0,-8943.540692188419,-15219.428363462159,-1570049.4581653224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,10,31,5,1,0,1,37.459999084472656,-0.5204790532048599,99.6085541935484,102.40322580645162,97.38709677419357,108.57599462039364,14.702691086956522
2020-11-01,634742.1940315242,39924937.92106701,-56391969.899177365,65100901.082813084,124947.84999999999,525315.53,650263.3652443668,0.0,0.0,-5744.911328591893,-9776.259884250658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,1,6,1,1,1,37.459999084472656,-0.520857142857143,99.60262,102.4,97.4,108.687071206122,14.67846945652174
2020-11-02,589224.1501412565,40514162.07120827,-57979794.11434147,65311246.43020047,115988.0,487644.32,603632.3130430277,0.0,0.0,-5332.944922234139,-9075.217979536874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,2,0,0,0,0,38.970001220703125,-0.5214316017316019,99.61225633333332,102.40666666666668,97.40666666666668,108.726118040558,14.654247826086957
2020-11-03,590841.9870670149,41105004.05827528,-57980281.35982768,65331538.74929812,116306.75,488982.99,605289.7421861021,0.0,0.0,-5347.594983086715,-9100.16013600053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,3,1,0,0,0,39.709999084472656,-0.5220060606060607,99.62189266666668,102.41333333333334,97.41333333333334,108.765164874994,14.630026195652174
2020-11-04,636073.3952386995,41741077.45351398,-60328181.90696482,65267197.25041258,125210.84999999999,526416.36,651627.2199228278,0.0,0.0,-5756.983506475437,-9796.84117765289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,4,2,0,0,0,41.22999954223633,-0.5225805194805196,99.631529,102.42,97.42,108.80421170943002,14.605804565217392
2020-11-05,180256.0038554368,41921333.45736942,-59848458.577132,65236768.773091435,129774.67,545602.08,675376.7452195864,0.0,0.0,-5966.8132619337275,-10153.928102215885,0.0,0.0,0.0,0.0,-75000.0,-59000.0,0.0,0.0,0.0,-345000.0,2020,11,5,3,0,0,0,40.93000030517578,-0.5231549783549785,99.64116533333332,102.42666666666668,97.42666666666668,108.84325854386604,14.58158293478261
2020-11-06,733599.8474292572,42654933.30479867,-59846276.95865678,65145242.72226291,144409.63,607128.91,751538.5530351883,0.0,0.0,-6639.69582121805,-11299.009784713133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,6,4,0,0,0,39.45000076293945,-0.5237294372294373,99.65080166666668,102.43333333333334,97.43333333333334,108.88230537830204,14.557361304347824
2020-11-07,636889.4764584838,43291822.78125716,-60327199.495909296,65225645.19543292,125372.47,527090.9,652463.3588590196,0.0,0.0,-5764.393527461691,-9809.488873074011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,7,5,1,0,1,39.45000076293945,-0.5243038961038962,99.660438,102.44,97.44,108.92135221273804,14.533139673913045
2020-11-08,636896.8316569929,43928719.61291415,-60327309.609489515,65230131.34619711,125374.23,527096.71,652470.9279588438,0.0,0.0,-5764.468005926641,-9809.62829592421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,8,6,1,0,1,39.45000076293945,-0.5248783549783551,99.67007433333332,102.44666666666669,97.44666666666669,108.96039904717404,14.50891804347826
2020-11-09,612921.7724832628,44541641.38539741,-60326826.55853751,65209776.670578204,120655.0,507254.65,627909.6372842737,0.0,0.0,-5547.480597779436,-9440.384203231462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,9,0,0,0,0,42.400001525878906,-0.525452813852814,99.67971066666668,102.45333333333332,97.45333333333332,108.99944588161006,14.484696413043478
2020-11-10,601132.4546977627,45142773.84009518,-60326814.991943434,65209173.10781892,118334.53,497497.51,615832.0657681845,0.0,0.0,-5440.784401513018,-9258.826668908712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,10,1,0,0,0,43.61000061035156,-0.5260272727272728,99.689347,102.46,97.46,109.03849271604606,14.460474782608696
2020-11-11,643411.0461722953,45786184.88626747,-60325201.168445565,65141448.615559995,126657.52,532487.01,659144.5384773676,0.0,0.0,-5823.451343173983,-9910.040961898307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,11,2,0,0,0,43.79999923706055,-0.5266017316017316,99.69898333333332,102.46666666666668,97.46666666666668,109.07753955048209,14.436253152173911
2020-11-12,658815.7030871608,46445000.589354634,-60324038.789568126,65092630.47893209,129690.33,545235.61,674925.9244899295,0.0,0.0,-5962.885611741142,-10147.335791027575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,12,3,0,0,0,43.52999877929688,-0.5271761904761906,99.70861966666666,102.47333333333331,97.47333333333331,109.11658638491808,14.41203152173913
2020-11-13,732041.8796345313,47177042.46898916,-60322165.468440644,65014019.340204455,144105.53,605837.22,749942.7622792616,0.0,0.0,-6625.658694009062,-11275.22395072133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,13,4,0,0,0,42.77999877929688,-0.5277506493506494,99.718256,102.48,97.48,109.15563321935409,14.387809891304348
2020-11-14,648554.2921790868,47825596.76116825,-60323992.806736514,65090430.657755375,127670.95999999999,536742.68,664413.6575827644,0.0,0.0,-5870.026590622392,-9989.3388130551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,14,5,1,0,1,42.77999877929688,-0.5283251082251083,99.72789233333332,102.48666666666666,97.48666666666666,109.1946800537901,14.363588260869566
2020-11-15,-347872.083497399,47477724.67767085,-59371081.79456488,65113251.6547562,119212.89,501182.42,620395.3238809458,0.0,0.0,-5481.136410504184,-9327.555568078535,0.0,-503818.6763372621,-223421.0286458333,-110000.0,0.0,0.0,-116219.01041666666,0.0,0.0,0.0,2020,11,15,6,1,0,1,42.77999877929688,-0.5288995670995671,99.73752866666666,102.49333333333334,97.49333333333334,109.2337268882261,14.339366630434784
2020-11-16,608925.7406529926,48086650.418323845,-59370429.25955651,65085798.982663654,119870.51,503945.61,623816.1179842507,0.0,0.0,-5511.36610434766,-9379.01122691034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,16,0,0,0,0,43.81999969482422,-0.529474025974026,99.747165,102.5,97.5,109.2727737226621,14.315145
2020-11-17,586927.6527934195,48673578.07111727,-60345136.22009321,65075501.98200707,115540.36,485739.77,601280.1308816278,0.0,0.0,-5312.269461267945,-9040.208626940374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,17,1,0,0,0,43.75,-0.5300484848484849,99.75680133333334,102.50666666666666,97.50666666666666,109.3118205570981,14.290923369565215
2020-11-18,631688.2122298311,49305266.2833471,-60343567.2389582,65009658.966786176,124352.07,522783.20999999996,647135.2798214885,0.0,0.0,-5717.404199562521,-9729.6633920949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,18,2,0,0,0,44.34000015258789,-0.5306229437229437,99.76643766666668,102.51333333333334,97.51333333333334,109.35086739153412,14.266701739130434
2020-11-19,675844.7863615807,49981111.069708675,-60342040.23038064,64945565.35918131,133044.92,559326.73,692371.6783930885,0.0,0.0,-6117.0733470414425,-10409.818684466358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,19,3,0,0,0,44.20000076293945,-0.5311974025974026,99.776074,102.52,97.52,109.38991422597012,14.242480108695652
2020-11-20,739551.4730592606,50720662.542767935,-60339920.06170905,64856614.45931572,145586.42,612049.85,757636.2676843803,0.0,0.0,-6693.691993042837,-11391.102632076838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,20,4,0,0,0,44.959999084472656,-0.5317718614718614,99.78571033333334,102.52666666666669,97.52666666666669,109.42896106040612,14.21825847826087
2020-11-21,637572.3818875621,51358234.9246555,-60341801.62692238,64935297.979256056,125511.38,527652.07,653163.4410641389,0.0,0.0,-5770.68555967189,-9820.3736169049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,21,5,1,0,1,44.959999084472656,-0.5323463203463203,99.79534666666667,102.53333333333332,97.53333333333332,109.46800789484212,14.194036847826087
2020-11-22,624908.3744117336,51983143.29906723,-60341424.63580246,64919383.610563256,123018.66,517171.1,640189.78414829,0.0,0.0,-5656.07104953852,-9625.338687018047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,22,6,1,0,1,44.959999084472656,-0.5329207792207792,99.804983,102.54,97.54,109.50705472927814,14.169815217391305
2020-11-23,590094.5985245148,52573237.89759175,-60341653.72965763,64928862.137572065,116165.56999999999,488359.12,604524.7093224996,0.0,0.0,-5340.9775107779815,-9089.133287206725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,23,0,0,0,0,46.060001373291016,-0.533495238095238,99.81461933333334,102.54666666666668,97.54666666666668,109.54610156371416,14.145593586956522
2020-11-24,590275.9565016263,53163513.85409337,-60341560.24951346,64924829.55491923,116201.58,488508.95999999996,604710.5338564597,0.0,0.0,-5342.626323575333,-9091.951031257962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,24,1,0,0,0,47.86000061035156,-0.5340696969696969,99.82425566666667,102.55333333333331,97.55333333333331,109.58514839815015,14.12137195652174
2020-11-25,731646.554046758,53895160.40814013,-60337678.389414646,64762092.665429726,144032.12,605506.12,749538.2398913894,0.0,0.0,-6622.189995145567,-11269.495849485877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,25,2,0,0,0,48.61000061035156,-0.5346441558441558,99.833892,102.56,97.56,109.62419523258616,14.097150326086958
2020-11-26,759687.0910079301,54654847.49914806,-60334305.51658671,64620669.41415091,149552.58,628711.9400000001,778264.5207975114,0.0,0.0,-6875.996547673499,-11701.433241907767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,26,3,0,0,0,48.61000061035156,-0.5352186147186146,99.84352833333334,102.56666666666666,97.56666666666666,109.66324206702215,14.072928695652172
2020-11-27,844038.7909640331,55498886.29011209,-60332009.0207178,64524313.5344566,166158.54,698520.47,864679.0070710153,0.0,0.0,-7639.481902218591,-13000.734204763698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,27,4,0,0,0,48.18000030517578,-0.5357930735930735,99.85316466666669,102.57333333333332,97.57333333333332,109.70228890145818,14.04870706521739
2020-11-28,719148.6298462539,56218034.919958346,-60334512.23475046,64629017.12320796,141572.86,595161.9500000001,736734.8071293727,0.0,0.0,-6509.097216985793,-11077.080066132938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,28,5,1,0,1,48.18000030517578,-0.5363675324675323,99.862801,102.58,97.58,109.74133573589418,14.024485434782608
2020-11-29,711977.0032613759,56930011.923219725,-71175280.87676257,64628219.456137724,140161.4,589226.45,729387.8425406201,0.0,0.0,-6444.194854655747,-10966.644424588401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,11,29,6,1,0,1,48.18000030517578,-0.5369419913419913,99.87243733333334,102.58666666666666,97.58666666666666,109.7803825703302,14.000263804347826
